px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.21355	-12.3355	-2.68452	-0.804067	-0.857625	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	1.07969
5.07933	-12.249	-2.69269	-0.81498	-0.804421	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	2.20158
4.98093	-12.1432	-2.68407	-0.853115	-0.790504	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.21543
4.87804	-12.033	-2.68721	-0.890298	-0.781702	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0959966
4.78285	-11.9111	-2.70288	-0.939405	-0.797939	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	5.98161
4.69784	-11.7769	-2.71313	-0.997482	-0.820293	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.818715
4.62384	-11.6527	-2.70115	-1.0409	-0.813495	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.59123
4.54469	-11.5305	-2.69864	-1.07453	-0.797414	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.210099
4.46139	-11.3942	-2.72278	-1.11557	-0.79988	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	9.10107
4.43766	-11.2179	-2.74232	-1.22144	-0.889059	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	7.17165
4.41525	-11.0771	-2.71688	-1.28484	-0.90598	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.13007
4.37008	-10.9403	-2.71169	-1.32387	-0.890711	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.281119
4.36161	-10.7952	-2.69256	-1.39145	-0.915582	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.73678
4.35431	-10.6513	-2.68339	-1.44858	-0.92246	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.32262
4.33307	-10.5178	-2.68955	-1.48658	-0.910362	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.897933
4.35256	-10.3733	-2.69533	-1.5576	-0.942068	4.44692	-10.3512	4.45	-10.35	0	3.00113	1.31719
4.36638	-10.2381	-2.69117	-1.61642	-0.958269	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.999637
4.41184	-10.0871	-2.70895	-1.69856	-0.99928	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	3.95654
4.43665	-9.95295	-2.70884	-1.75082	-1.00101	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.29397
4.49329	-9.80223	-2.73472	-1.82668	-1.02891	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	5.3838
4.60485	-9.66395	-2.72337	-1.95622	-1.13155	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	8.219
4.68363	-9.53185	-2.71759	-2.03108	-1.14537	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.305544
4.71947	-9.39443	-2.71862	-2.05455	-1.08903	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	1.99492
4.80281	-9.26253	-2.72297	-2.1194	-1.09207	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.35114
4.86069	-9.13131	-2.72094	-2.15041	-1.05009	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.34272
4.94095	-8.99458	-2.7365	-2.19425	-1.02822	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	2.00841
5.00521	-8.866	-2.7306	-2.21547	-0.975299	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.43204
5.07535	-8.7119	-2.75963	-2.22454	-0.911251	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	9.26044
5.19274	-8.60086	-2.76695	-2.29915	-0.946391	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	1.22322
5.293	-8.47236	-2.78117	-2.33103	-0.914503	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	2.75563
5.37704	-8.35313	-2.76894	-2.34457	-0.853982	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	3.53345
5.48848	-8.24297	-2.77292	-2.3881	-0.84698	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.226734
5.62766	-8.15272	-2.78677	-2.46846	-0.901395	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	2.83472
5.75193	-8.04965	-2.7946	-2.50616	-0.8806	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	1.03231
5.83731	-7.93776	-2.76546	-2.48807	-0.764338	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	14.3261
5.94233	-7.80746	-2.77776	-2.47873	-0.68668	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	6.44561
6.05739	-7.70939	-2.77143	-2.49942	-0.653975	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	1.53903
6.1744	-7.59634	-2.77977	-2.50582	-0.60775	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	2.30707
6.28763	-7.49854	-2.77041	-2.5162	-0.563936	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	2.44581
6.40595	-7.39019	-2.77677	-2.52128	-0.523546	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	1.58114
6.53518	-7.30379	-2.77892	-2.55125	-0.524249	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.187892
6.65836	-7.18675	-2.79211	-2.53932	-0.458847	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	4.24882
6.77396	-7.09224	-2.78255	-2.54199	-0.415159	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	2.52216
6.90204	-6.98764	-2.79275	-2.54163	-0.376874	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	1.59579
7.02695	-6.91391	-2.79935	-2.57067	-0.395612	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.648323
7.14479	-6.80002	-2.81812	-2.54425	-0.319993	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	6.06673
7.23227	-6.70165	-2.79495	-2.51132	-0.224252	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	13.3044
7.33509	-6.58581	-2.8055	-2.48113	-0.158987	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	4.14175
7.5009	-6.51802	-2.83602	-2.5542	-0.283823	7.67988	-6.69347	7.5	-6.55	2.72747	0	22.5843
7.64707	-6.48707	-2.81751	-2.63542	-0.387545	7.64389	-6.55777	7.65	-6.55	2.72745	0	9.82587
7.76705	-6.40181	-2.80267	-2.62754	-0.328774	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	6.94126
7.89738	-6.33281	-2.7969	-2.65136	-0.339146	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.236217
8.03965	-6.26709	-2.80258	-2.68264	-0.364912	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.39222
8.17841	-6.21424	-2.79613	-2.71878	-0.391084	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.619974
8.2804	-6.12847	-2.76086	-2.68418	-0.279996	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	24.6358
8.399	-6.01373	-2.76989	-2.64121	-0.188843	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	6.57569
8.54596	-5.95095	-2.78197	-2.67374	-0.234407	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	4.29848
8.67671	-5.87474	-2.78139	-2.67654	-0.219212	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.236427
8.79263	-5.79444	-2.76284	-2.65984	-0.16145	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	6.47949
8.9123	-5.69042	-2.76762	-2.62758	-0.0972623	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	3.38714
9.0441	-5.61723	-2.76837	-2.6362	-0.105418	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.618197
9.16494	-5.50514	-2.77782	-2.5958	-0.032321	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	4.28853
9.28247	-5.41737	-2.76659	-2.57734	0.00929112	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.16727
9.39515	-5.30106	-2.77315	-2.53449	0.0755776	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	3.67499
9.52376	-5.21686	-2.77673	-2.53794	0.0592078	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.680644
9.63981	-5.09079	-2.79139	-2.4883	0.132916	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	4.58424
9.72289	-4.98896	-2.76984	-2.43938	0.219902	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	12.9413
9.81459	-4.87641	-2.7743	-2.40025	0.263289	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	1.88866
9.924	-4.77099	-2.77244	-2.3813	0.272693	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.18706
10.0222	-4.66438	-2.76567	-2.3629	0.276467	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.391344
10.1288	-4.55666	-2.76515	-2.3467	0.2786	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.0178466
10.2233	-4.44501	-2.76013	-2.32581	0.285842	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.328955
10.3538	-4.346	-2.77683	-2.34675	0.214184	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	7.16246
10.4603	-4.24139	-2.77318	-2.3405	0.205399	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0956976
10.5197	-4.11228	-2.74513	-2.27029	0.318476	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	17.7127
10.6024	-3.97708	-2.75232	-2.22815	0.355203	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	1.38757
10.6896	-3.85516	-2.75034	-2.20437	0.362885	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.0926373
10.7648	-3.70061	-2.77075	-2.1461	0.42097	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	4.04855
10.868	-3.57955	-2.78154	-2.15013	0.369904	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	3.04454
10.9511	-3.45749	-2.77562	-2.13698	0.358727	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.205966
11.0045	-3.31934	-2.76282	-2.08427	0.419507	11.0183	-3.30073	11	-3.3	0.908549	2.72563	4.09684
11.0707	-3.17069	-2.77478	-2.04284	0.446898	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	1.09895
11.125	-3.03039	-2.76924	-2.00281	0.474697	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.774039
11.1754	-2.87511	-2.78124	-1.95619	0.504173	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	1.36233
11.2256	-2.73186	-2.77935	-1.92361	0.512219	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0864802
11.2672	-2.57116	-2.79509	-1.87605	0.540194	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	1.60413
11.2374	-2.40747	-2.7721	-1.75341	0.706216	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	25.7233
11.2477	-2.25122	-2.77382	-1.703	0.720318	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.507529
11.3476	-2.11301	-2.79217	-1.76536	0.542403	11.2202	-2.08177	11.25	-2.1	1.8219	2.73284	26.765
11.3721	-1.96511	-2.78739	-1.73605	0.541076	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0745616
11.367	-1.81074	-2.78124	-1.67741	0.587319	11.224	-1.77367	11.35	-1.8	0	2.71996	1.64815
11.3785	-1.65372	-2.78711	-1.64098	0.592703	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.164864
11.3771	-1.50082	-2.78534	-1.60013	0.604819	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.209571
11.3729	-1.34734	-2.78542	-1.56308	0.608915	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.067792
11.264	-1.20383	-2.77583	-1.41017	0.807254	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	27.5875
11.2283	-1.0608	-2.7849	-1.36172	0.815555	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.758959
11.1616	-0.926077	-2.78397	-1.28426	0.871586	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.48483
11.1213	-0.779423	-2.80624	-1.24209	0.8675	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	2.2137
11.018	-0.639166	-2.80975	-1.13693	0.956551	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.86603
10.9183	-0.517171	-2.7888	-1.06117	0.984376	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	2.06854
10.8283	-0.38773	-2.79111	-0.9925	1.00713	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.467809
10.6928	-0.295184	-2.75834	-0.889685	1.0689	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	6.0277
10.5414	-0.20636	-2.78251	-0.754938	1.19665	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	18.3793
10.4008	-0.138264	-2.76866	-0.656816	1.24565	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	2.3599
10.2941	-0.0554881	-2.76402	-0.603196	1.23136	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.510931
10.1451	-0.00991708	-2.75451	-0.49733	1.29108	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	2.66238
10.0352	0.0570222	-2.74195	-0.451025	1.26263	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.75687
9.89002	0.086305	-2.73759	-0.350048	1.31632	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	1.98058
9.7566	0.126112	-2.74448	-0.276244	1.3297	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.28326
9.58811	0.0998231	-2.74481	-0.128464	1.44667	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	8.53723
9.45113	0.112041	-2.74924	-0.0540334	1.45012	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.736062
9.32097	0.12671	-2.74658	0.00234614	1.42726	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.327045
9.18482	0.121087	-2.72475	0.077524	1.42942	9.46113	0.134275	9.25	0.15	-1.81915	0	9.78247
9.05258	0.134302	-2.71356	0.11799	1.37593	9.13787	0.161547	9.15	0.15	-1.81913	0	2.13888
8.91718	0.1156	-2.72017	0.184433	1.37008	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.83426
8.79829	0.168756	-2.69519	0.15258	1.21896	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	14.9763
8.66176	0.146256	-2.70311	0.210297	1.21073	8.67607	0.247512	8.7	0.25	-2.99873	0	1.74209
8.5334	0.1791	-2.68335	0.192795	1.08991	8.54916	0.247046	8.55	0.25	-2.99871	0	10.0532
8.39099	0.147467	-2.6819	0.251796	1.08891	8.44086	0.253341	8.4	0.25	-2.72872	0	0.21057
8.24226	0.181822	-2.66189	0.221218	0.945958	8.2302	0.258614	8.25	0.25	-2.72871	0	12.9885
8.10705	0.151791	-2.67147	0.263751	0.934882	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.75684
7.97547	0.120773	-2.67137	0.301942	0.920851	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.149944
7.83915	0.0822923	-2.68487	0.338907	0.900978	7.82213	0.149733	7.8	0.15	-3.00101	0	3.24221
7.69625	0.0900405	-2.67539	0.315897	0.791268	7.63383	0.15164	7.65	0.15	-3.00099	0	8.21312
7.55497	0.0424782	-2.67747	0.357337	0.787341	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.138868
7.40335	0.0255975	-2.67258	0.353803	0.712196	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	3.60929
7.28439	-0.0257877	-2.663	0.396669	0.727757	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.38928
7.15859	-0.0684029	-2.66121	0.419379	0.705947	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.328104
7.00857	-0.125496	-2.6792	0.444968	0.679813	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	3.63242
6.88002	-0.20851	-2.68465	0.50311	0.712724	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.804995
6.79329	-0.29057	-2.65193	0.574871	0.784711	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	18.4073
6.69988	-0.399377	-2.65834	0.65781	0.853167	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	3.66067
6.6004	-0.484095	-2.65612	0.703096	0.857421	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.266926
6.51242	-0.594435	-2.66207	0.774502	0.901542	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	1.79149
6.44548	-0.704322	-2.64228	0.857435	0.976068	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	10.2983
6.38916	-0.868347	-2.66989	0.984441	1.09548	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	15.9252
6.33615	-0.990909	-2.66067	1.06543	1.14618	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	3.58517
6.29753	-1.15872	-2.69243	1.18424	1.23723	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	12.8942
6.28505	-1.29767	-2.67935	1.29052	1.3206	6.5527	-1.43518	6.35	-1.4	0	-3.00132	8.5127
6.27186	-1.46868	-2.71549	1.40526	1.38916	6.35503	-1.55184	6.35	-1.55	0	-3.00129	11.8801
6.25227	-1.61586	-2.71498	1.4784	1.38219	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.161449
6.25661	-1.7598	-2.70234	1.55693	1.38513	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.595346
6.274	-1.89771	-2.70154	1.64559	1.4196	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.29503
6.28701	-2.05736	-2.74194	1.7292	1.43333	6.34095	-2.12276	6.35	-2.15	0	-3.99972	6.73383
6.2843	-2.18889	-2.73966	1.76032	1.36205	6.3068	-2.23646	6.35	-2.25	0	-2	5.81906
6.31294	-2.33056	-2.75355	1.82923	1.36155	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.802342
6.32351	-2.4621	-2.74938	1.86022	1.29999	6.26272	-2.46894	6.35	-2.5	0	-3	4.26409
6.35009	-2.60759	-2.77467	1.91327	1.28279	6.36265	-2.64414	6.35	-2.65	0	-3	2.10216
6.40298	-2.7368	-2.77667	1.98163	1.29034	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.153019
6.42631	-2.89015	-2.81582	2.01383	1.24638	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	5.95746
6.49995	-3.0153	-2.82274	2.09006	1.26945	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.4838
6.46341	-3.21428	-2.90637	2.04281	1.12276	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	36.9606
6.51272	-3.35866	-2.89017	2.06683	1.06238	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	7.18025
6.56786	-3.51712	-2.90891	2.09668	1.02391	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	2.57891
6.64404	-3.64112	-2.90838	2.14675	1.02148	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.100088
6.68635	-3.79331	-2.92946	2.15124	0.959245	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	5.04802
6.75607	-3.92975	-2.91507	2.18006	0.923939	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.2225
6.80263	-4.09788	-2.93308	2.17289	0.845721	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	6.06913
6.86546	-4.23497	-2.90554	2.18116	0.786193	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	12.8007
6.96887	-4.35477	-2.90175	2.23693	0.803864	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.315507
7.05309	-4.4687	-2.89468	2.26797	0.789773	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.04468
7.10209	-4.60851	-2.89727	2.25733	0.722956	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.19702
7.20763	-4.71746	-2.9101	2.3052	0.740317	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	2.84067
7.25467	-4.87034	-2.91829	2.27097	0.638605	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	7.38152
7.32709	-4.98506	-2.89512	2.27909	0.603641	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	9.02523
7.38903	-5.12097	-2.89679	2.26605	0.542634	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.48174
7.47106	-5.23323	-2.88613	2.28238	0.527573	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.61824
7.51242	-5.38667	-2.88827	2.23752	0.426214	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	6.84078
7.59679	-5.50013	-2.88482	2.25516	0.422041	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.232783
7.67327	-5.62644	-2.88717	2.25255	0.387448	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.835382
7.75368	-5.73971	-2.87666	2.26183	0.37321	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.71919
7.79675	-5.89808	-2.88367	2.20645	0.265317	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	8.04134
7.87781	-6.01377	-2.88112	2.2178	0.263894	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.37523
7.95745	-6.13574	-2.8825	2.21919	0.246721	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.213213
8.02604	-6.25292	-2.86352	2.21445	0.22168	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	6.15965
8.10661	-6.36391	-2.85799	2.22722	0.226332	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.257257
8.20585	-6.47504	-2.87119	2.24942	0.242723	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	3.80204
8.26743	-6.61753	-2.87922	2.21437	0.17335	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	3.5123
8.33751	-6.74728	-2.85401	2.20173	0.140869	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	11.4806
8.41838	-6.87328	-2.84718	2.20583	0.138472	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.394973
8.50643	-6.98779	-2.84962	2.21365	0.139072	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.359216
8.55689	-7.12478	-2.84924	2.18136	0.0849965	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.19758
8.63252	-7.24129	-2.8471	2.18435	0.085121	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.01186
8.70927	-7.35334	-2.84081	2.1916	0.0916159	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.29325
8.79368	-7.46872	-2.84318	2.19737	0.0934489	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.209016
8.83596	-7.61653	-2.84886	2.14907	0.0183211	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	4.13407
8.88972	-7.73872	-2.82883	2.13042	-0.010264	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	6.14152
8.95474	-7.85111	-2.81724	2.13502	0.00101625	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.963487
9.0572	-7.96729	-2.84067	2.15736	0.0338844	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	8.92482
9.10027	-8.11555	-2.84916	2.11094	-0.0347247	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	3.65272
9.15115	-8.24041	-2.83201	2.09103	-0.0612348	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.36375
9.21554	-8.35951	-2.82554	2.09026	-0.0557965	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.287601
9.28463	-8.49567	-2.81925	2.07955	-0.067514	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.888508
9.33929	-8.63788	-2.81565	2.0601	-0.0871157	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.499978
9.39501	-8.77586	-2.80584	2.04429	-0.101594	9.15971	-8.67034	9.3	-8.8	0.909475	-2.72841	1.33705
9.43402	-8.92988	-2.80772	2.0075	-0.143005	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	1.33485
9.50766	-9.05574	-2.81856	2.01374	-0.122679	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	1.95188
9.52894	-9.20671	-2.82524	1.96542	-0.179259	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	2.6962
9.55853	-9.35386	-2.80647	1.92773	-0.221446	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.75995
9.62481	-9.47634	-2.78763	1.94512	-0.178122	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	2.74715
9.67149	-9.61973	-2.78302	1.92825	-0.188167	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.279198
9.71007	-9.76148	-2.77538	1.91294	-0.191903	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.39253
9.76375	-9.90507	-2.77782	1.90671	-0.184689	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.241342
9.80216	-10.0491	-2.77294	1.89152	-0.189271	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.186838
9.8196	-10.196	-2.75811	1.85428	-0.227979	9.69256	-10.1336	9.75	-10.2	0	-2.73106	3.26683
9.83864	-10.3454	-2.75476	1.82663	-0.245002	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.442327
9.89997	-10.4763	-2.76838	1.84319	-0.201223	9.8242	-10.5024	9.8	-10.5	1	-2.99999	3.94097
9.90546	-10.6248	-2.7773	1.80261	-0.239589	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	1.57527
9.92922	-10.7603	-2.77471	1.78496	-0.246972	9.82501	-10.7525	9.85	-10.8	0	-3.00047	0.143181
9.92124	-10.9176	-2.7923	1.73327	-0.297082	9.85033	-10.9603	9.85	-10.95	0	-3.00048	3.4
9.89264	-11.0591	-2.77287	1.66433	-0.378031	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.75302
9.90509	-11.1834	-2.75367	1.65676	-0.360921	9.86057	-11.1502	9.85	-11.15	0	-1.99559	1.82738
9.90182	-11.3343	-2.74904	1.62274	-0.381001	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.487464
9.89906	-11.4745	-2.73206	1.60311	-0.37659	9.83839	-11.4483	9.85	-11.45	0	-2.73182	1.25375
9.88654	-11.6112	-2.72807	1.56908	-0.397753	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.471613
9.85876	-11.7482	-2.72513	1.53259	-0.414558	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.590398
9.85765	-11.8976	-2.72671	1.51794	-0.402009	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.226522
9.82948	-12.0474	-2.7261	1.48381	-0.414088	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.28625
9.75403	-12.1941	-2.71689	1.39619	-0.506132	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	7.00297
9.6924	-12.3413	-2.71726	1.34667	-0.527247	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.923861
9.55288	-12.4777	-2.70946	1.20178	-0.693163	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	19.2207
